date;close;open;high;low;vol;Percentage_diff;target;CDL3OUTSIDE;CDLADVANCEBLOCK;CDLBELTHOLD;CDLCLOSINGMARUBOZU;CDLDOJISTAR;CDLENGULFING;CDLHARAMI;CDLHARAMICROSS;CDLHIGHWAVE;CDLHIKKAKE;CDLLONGLINE;CDLMARUBOZU;CDLSEPARATINGLINES;CDLSHOOTINGSTAR;CDLSHORTLINE;CDLSPINNINGTOP;CDLXSIDEGAP3METHODS;Trend;Residuals
2019-08-21;10141.5;10753.3;10797.8;9908.0;717650.0;-5.68;0.0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10391.742857142855;-269.8180883562609
2019-08-22;10105.0;10141.1;10218.2;9777.0;520750.0;-0.36;0.0;0;0;0;0;100;0;0;0;-100;0;0;0;0;0;0;-100;0;10366.542857142855;-246.41416320792607
2019-08-23;10388.7;10104.9;10434.3;9921.4;436260.0;2.81;1.0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;10289.55714285714;109.49512478842354
2019-08-24;10131.0;10389.4;10415.9;9917.5;463850.0;-2.48;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10208.442857142856;-77.2591198487309
2019-08-25;10136.3;10132.1;10307.0;9935.2;422530.0;0.05;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;10149.571428571428;-9.292323865162416
2019-08-26;10371.8;10136.0;10568.2;10136.0;568770.0;2.32;1.0;0;0;100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;10061.857142857141;301.02497095911923
2019-08-27;10184.8;10372.2;10387.6;10060.2;419810.0;-1.8;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;9947.1;236.54931381626034
2019-08-28;9729.4;10184.7;10271.3;9629.6;580290.0;-4.47;0.0;0;0;0;0;0;0;0;0;0;-200;-100;0;0;0;0;0;0;9870.442857142856;-160.61808835626195
2019-08-29;9491.0;9729.1;9729.1;9343.0;509130.0;-2.45;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9812.299999999997;-306.1713060650688
2019-08-30;9585.4;9494.1;9675.7;9370.2;413920.0;0.99;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9809.014285714286;-213.26201806872285
2019-08-31;9594.4;9585.5;9677.5;9457.3;311490.0;0.09;1.0;0;0;0;0;0;0;0;0;100;-100;0;0;0;0;0;100;0;9870.085714285713;-275.50197699158815
2019-09-01;9729.3;9594.7;9799.5;9533.6;322660.0;1.41;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;9989.914285714285;-256.63518100802
2019-09-02;10348.8;9728.8;10431.5;9720.3;542790.0;6.37;1.0;0;0;100;0;0;0;0;0;0;0;100;0;0;0;0;0;0;10143.614285714284;196.26782810197648
2019-09-03;10612.3;10348.1;10756.8;10283.5;578790.0;2.55;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10247.02857142857;364.1207423876915
2019-09-04;10568.2;10611.6;10783.6;10388.6;504450.0;-0.42;0.0;0;0;0;0;0;0;-100;0;-100;0;0;0;0;0;0;-100;0;10370.842857142856;177.7819116437395
2019-09-05;10566.9;10567.8;10630.7;10469.9;402090.0;-0.01;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;10467.057142857144;114.97155107778443
2019-09-06;10309.3;10566.7;10896.2;10227.4;643020.0;-2.44;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10461.371428571429;-141.71916092586633
2019-09-07;10461.1;10306.9;10556.4;10302.3;393570.0;1.47;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;10388.957142857143;72.32659443698213
2019-09-08;10402.8;10461.6;10578.0;10266.3;339730.0;-0.56;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;10331.0;75.77910470626512
2019-09-09;10309.0;10402.1;10478.0;10095.7;473760.0;-0.9;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10309.314285714285;-9.23217189802351
2019-09-10;10105.4;10308.7;10379.8;9970.7;383220.0;-1.98;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10314.0;-209.75068618373894
2019-09-11;10162.5;10104.9;10257.5;9908.9;413060.0;0.57;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;10296.314285714285;-153.3895169276902
2019-09-12;10415.1;10162.4;10447.9;10051.0;413220.0;2.49;1.0;0;0;0;100;0;0;0;0;0;0;100;0;0;0;0;0;0;10283.271428571428;146.95726536350074
2019-09-13;10342.1;10415.2;10441.4;10174.1;365520.0;-0.7;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10275.62857142857;76.82369621699382
2019-09-14;10337.3;10342.2;10421.4;10253.7;326440.0;-0.05;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;-100;-100;0;10288.528571428571;48.95516586555351
2019-09-15;10311.5;10337.3;10360.4;10272.0;255790.0;-0.25;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;10288.842857142858;26.636247563408233
2019-09-16;10255.5;10311.3;10360.5;10108.5;372530.0;-0.54;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10265.328571428572;-18.746457612310834
2019-09-17;10195.7;10254.6;10273.6;10153.5;321640.0;-0.58;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;10241.128571428571;-46.57925761230923
2019-09-18;10164.7;10195.7;10257.5;10119.3;318820.0;-0.3;0.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;-100;-100;0;10191.942857142858;-46.81808835626269
2019-09-19;10250.5;10164.6;10297.6;9707.6;542250.0;0.84;1.0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;10151.957142857142;113.67155107778697
2019-09-20;10172.7;10251.5;10279.5;10088.6;362070.0;-0.76;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;10072.914285714285;110.1379819312786
2019-09-21;9993.0;10172.8;10177.9;9939.8;326170.0;-1.77;0.0;0;0;-100;0;0;0;0;0;0;100;-100;0;0;0;0;0;0;9832.657142857142;160.52659443698286
2019-09-22;10031.6;9993.0;10075.0;9870.9;337060.0;0.39;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;9585.185714285713;450.3933904205528
2019-09-23;9702.2;10031.3;10048.8;9656.3;431100.0;-3.28;0.0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;9272.8;420.4821138162627
2019-09-24;8513.9;9702.7;9793.8;8069.4;933160.0;-12.25;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8988.82857142857;-476.0792576123092
2019-09-25;8432.4;8512.3;8729.8;8245.1;696110.0;-0.96;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;8733.9;-321.07523121340546
2019-09-26;8063.8;8432.5;8463.1;7773.6;731030.0;-4.37;0.0;0;0;-100;0;0;0;0;0;0;100;0;0;0;0;0;0;0;8450.685714285713;-371.75702035078456
2019-09-27;8184.9;8063.8;8257.4;7882.1;561400.0;1.5;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8248.128571428571;-52.87630378300873
2019-09-28;8208.5;8184.5;8297.2;8031.1;457790.0;0.29;1.0;0;0;0;0;0;0;0;0;100;-100;0;0;0;0;0;100;0;8217.957142857142;-9.27340556301641
2019-09-29;8049.1;8208.0;8226.8;7922.1;418480.0;-1.94;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;8208.2;-155.12089529373452
2019-09-30;8284.3;8048.9;8318.5;7749.0;600260.0;2.92;1.0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;8231.5;43.88211381626054
2019-10-01;8302.7;8285.0;8486.2;8187.9;533950.0;0.22;1.0;100;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;8226.242857142857;75.30645667340491
2019-10-02;8364.1;8302.7;8374.0;8167.7;405860.0;0.74;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;8214.642857142857;129.88191164373805
2019-10-03;8226.9;8363.6;8391.7;8090.1;460970.0;-1.64;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8190.757142857143;51.271551077785524
2019-10-04;8148.1;8227.6;8233.6;8041.4;416920.0;-0.96;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;8178.514285714286;-20.06201806872304
2019-10-05;8127.3;8148.0;8185.1;8030.6;360920.0;-0.25;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;-100;0;8161.400000000001;-33.91626270587511
2019-10-06;7881.9;8127.3;8145.5;7834.9;448800.0;-3.02;0.0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;8190.342857142858;-304.46375243659213
2019-10-07;8198.6;7882.6;8293.5;7797.0;604740.0;4.02;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8238.257142857143;-48.57502904088112
2019-10-08;8182.9;8198.5;8323.1;8118.1;469040.0;-0.19;0.0;0;0;0;0;0;0;-100;-100;-100;0;0;0;0;0;0;-100;0;8255.357142857143;-73.60782904088205
2019-10-09;8566.7;8180.1;8655.9;8122.7;636430.0;4.69;1.0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;8280.657142857142;266.4676259294529
2019-10-10;8562.3;8566.8;8638.5;8438.7;511460.0;-0.05;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;8337.742857142857;239.68583679207066
2019-10-11;8267.8;8562.2;8751.1;8249.7;667860.0;-3.44;0.0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;8359.842857142856;-81.6905894972935
2019-10-12;8304.4;8267.6;8394.8;8260.9;424020.0;0.44;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8357.599999999999;-53.01626270587366
2019-10-13;8281.5;8304.3;8450.2;8190.6;419870.0;-0.28;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;8276.699999999999;8.779104706266935
2019-10-14;8353.3;8281.3;8374.3;8222.2;505020.0;0.87;1.0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;100;0;0;8206.842857142858;137.53925667340292
2019-10-15;8167.2;8353.4;8400.2;8139.5;469730.0;-2.23;0.0;0;0;0;-100;0;-100;0;0;0;0;-100;0;0;0;0;0;0;8161.228571428571;4.8207423876904105
2019-10-16;8000.4;8167.1;8185.9;7929.8;538920.0;-2.04;0.0;-100;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;8111.642857142856;-130.81808835626177
2019-10-17;8073.3;8000.4;8118.2;7944.4;444950.0;0.91;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;8103.342857142857;-14.914163207927878
2019-10-18;7948.5;8073.3;8116.4;7842.0;505790.0;-1.55;0.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;8082.614285714285;-123.76201806872194
2019-10-19;7957.3;7948.3;8060.2;7892.4;428830.0;0.11;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;8063.214285714285;-105.73054842015989
2019-10-20;8223.4;7957.4;8288.5;7889.6;513910.0;3.34;1.0;0;0;0;0;0;0;0;0;0;200;100;0;0;0;0;0;0;7988.442857142856;238.93624756340932
2019-10-21;8208.2;8224.1;8315.3;8155.7;489400.0;-0.18;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;7895.499999999999;303.7821138162629
2019-10-22;8031.4;8207.4;8289.1;8017.7;570390.0;-2.15;0.0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;7996.899999999999;33.34931381626233
2019-10-23;7477.0;8031.0;8055.0;7329.2;892080.0;-6.9;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8178.799999999999;-721.3752312134047
2019-10-24;7422.7;7476.8;7501.5;7366.3;586490.0;-0.73;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;8365.4;-927.5713060650712
2019-10-25;8658.3;7422.8;8697.7;7404.9;1180000.0;16.65;1.0;0;0;100;0;0;0;0;0;0;-100;100;0;0;0;0;0;0;8508.114285714284;160.53798193127824
2019-10-26;9230.6;8658.4;10540.0;8061.8;1780000.0;6.61;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8705.242857142855;525.5408801512702
2019-10-27;9529.6;9230.6;9773.2;9081.0;1160000.0;3.24;1.0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8945.371428571427;588.2076761348394
2019-10-28;9207.2;9530.1;9866.9;9202.5;1040000.0;-3.38;0.0;0;0;0;0;0;-100;0;0;0;-100;0;0;0;0;0;0;0;9192.5;5.782113816261996
2019-10-29;9411.3;9206.5;9531.3;9125.3;918480.0;2.22;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;9274.185714285713;135.9635995305473
2019-10-30;9157.9;9411.3;9411.3;9018.4;789730.0;-2.69;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;9284.185714285713;-145.8609454991192
2019-10-31;9152.6;9157.9;9378.9;8959.6;798930.0;-0.06;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;9236.857142857141;-69.1284489222123
2019-11-01;9230.1;9153.1;9270.4;9057.2;689650.0;0.85;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;9263.885714285714;-23.433446640150756
2019-11-02;9300.6;9230.3;9356.7;9201.2;570740.0;0.76;1.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;100;0;0;9249.52857142857;51.25516586555642
2019-11-03;9198.3;9300.5;9359.1;9095.0;536560.0;-1.1;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;100;9275.385714285712;-73.1066095794472
2019-11-04;9396.4;9198.7;9500.4;9134.1;681010.0;2.15;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;9285.514285714286;101.9678281019754
2019-11-05;9310.8;9396.1;9452.7;9193.9;653420.0;-0.91;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;9220.957142857142;88.69217095911904
2019-11-06;9338.9;9311.2;9424.6;9262.7;578030.0;0.3;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;9150.085714285713;169.23905450088117
2019-11-07;9223.5;9339.2;9367.0;9130.0;603540.0;-1.24;0.0;0;0;0;0;0;-100;0;0;0;100;0;0;0;0;-100;0;0;9127.014285714286;111.61440822064313
2019-11-08;8778.2;9223.6;9254.8;8722.4;791790.0;-4.83;0.0;-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;9032.8;-244.24773235443553
2019-11-09;8804.5;8778.1;8877.5;8746.9;512020.0;0.3;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;8961.62857142857;-156.9448341344443
2019-11-10;9036.8;8804.7;9092.9;8763.5;581570.0;2.64;1.0;0;0;0;0;0;0;0;0;0;-100;100;0;0;0;0;0;0;8882.228571428572;158.55053327769338
2019-11-11;8736.9;9036.9;9066.4;8649.4;601160.0;-3.32;0.0;0;0;0;0;0;-100;0;0;0;-200;0;0;0;0;0;0;0;8801.9;-73.91788618373873
2019-11-12;8812.6;8737.4;8841.2;8615.7;575160.0;0.87;1.0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;8758.771428571428;52.677885244833526
2019-11-13;8783.1;8813.2;8829.7;8721.1;454330.0;-0.33;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;8714.885714285714;48.63905450088079
2019-11-14;8661.2;8782.9;8799.8;8615.8;515430.0;-1.39;0.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;-100;0;0;8639.599999999999;36.728693934930824
2019-11-15;8476.3;8660.8;8761.8;8437.1;653710.0;-2.13;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8564.099999999999;-77.44773235443625
2019-11-16;8497.3;8476.2;8532.8;8450.7;471160.0;0.25;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;8468.82857142857;28.65516586555424
2019-11-17;8509.8;8497.4;8631.7;8413.0;531220.0;0.15;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;8371.142857142857;142.63624756340823
2019-11-18;8208.4;8510.3;8516.3;8110.4;692600.0;-3.54;0.0;0;0;-100;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;8223.528571428571;-24.046457612310107
2019-11-19;8145.7;8207.7;8245.6;8032.8;654270.0;-0.76;0.0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8051.557142857143;92.99217095911831
2019-11-20;8099.3;8145.7;8223.0;8074.2;607270.0;-0.57;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7883.9571428571435;195.76762592945127
2019-11-21;7627.9;8099.4;8129.6;7519.7;891500.0;-5.82;0.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;7657.514285714286;-14.485591779358138
2019-11-22;7272.5;7627.9;7700.9;6818.5;1410000.0;-4.66;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7501.4;-218.54773235443662
2019-11-23;7324.1;7271.6;7342.5;7093.7;783180.0;0.71;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7360.9857142857145;-36.70197699158888
2019-11-24;6924.7;7325.0;7344.1;6894.9;904500.0;-5.45;0.0;0;0;-100;-100;0;-100;0;0;0;0;-100;-100;0;0;0;0;0;7276.885714285714;-348.20660957944847
2019-11-25;7115.6;6924.7;7352.8;6534.8;1290000.0;2.76;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7248.142857142856;-141.46074332659435
2019-11-26;7162.8;7115.5;7329.5;7045.1;844270.0;0.66;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;7315.314285714285;-153.66497189802317
2019-11-27;7510.6;7162.8;7636.9;6875.4;996490.0;4.86;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7347.099999999999;143.92476878659548
2019-11-28;7426.7;7510.6;7639.5;7380.6;737580.0;-1.12;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7414.485714285714;27.342979649214875
2019-11-29;7742.7;7426.6;7825.3;7412.3;766710.0;4.26;1.0;0;0;100;0;0;100;0;0;0;0;100;0;0;0;0;0;0;7440.5714285714275;312.4808390741353
2019-11-30;7546.6;7742.7;7787.7;7472.7;650600.0;-2.53;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;7458.999999999999;87.78373729412652
2019-12-01;7396.4;7546.5;7546.5;7244.4;777000.0;-1.99;0.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;7415.257142857143;-14.878038150877273
2019-12-02;7298.2;7395.9;7433.8;7173.6;687780.0;-1.33;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;7411.32857142857;-122.0464576123092
2019-12-03;7291.8;7298.1;7389.4;7227.1;548770.0;-0.09;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;-100;-100;0;7381.057142857142;-90.40782904088042
2019-12-04;7204.4;7291.9;7702.2;7113.6;971750.0;-1.2;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;7375.957142857143;-191.13237407054837
2019-12-05;7399.2;7204.6;7476.3;7184.0;780780.0;2.7;1.0;0;0;100;0;0;0;0;0;0;0;100;0;0;0;0;0;0;7394.242857142857;20.085836792071213
2019-12-06;7530.8;7399.2;7552.1;7329.8;706100.0;1.78;1.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;100;0;0;7402.471428571428;138.68083907413512
2019-12-07;7510.9;7530.4;7595.7;7489.6;557140.0;-0.26;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;-100;0;7394.457142857142;116.62659443698323
2019-12-08;7524.4;7510.8;7576.4;7416.7;499040.0;0.18;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;7394.971428571428;133.4076761348374
2019-12-09;7355.8;7524.8;7626.0;7321.6;648660.0;-2.24;0.0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;7367.657142857142;-20.775029040880938
2019-12-10;7235.7;7356.2;7400.3;7192.1;609500.0;-1.63;0.0;-100;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;7328.285714285713;-93.73640046945161
2019-12-11;7208.0;7235.8;7284.4;7168.8;518400.0;-0.38;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;-100;0;7266.842857142857;-78.41808835626215
2019-12-12;7208.0;7208.0;7272.4;7124.6;611800.0;0.0;0.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;7210.285714285714;12.842979649214875
2019-12-13;7255.2;7208.4;7288.0;7200.3;503490.0;0.65;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;7145.671428571428;119.88083907413494
2019-12-14;7080.8;7255.2;7267.4;7043.3;524560.0;-2.4;0.0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;7056.757142857143;24.22659443698268
2019-12-15;7128.5;7080.8;7175.8;7033.8;492580.0;0.67;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;7066.471428571428;66.00767613483777
2019-12-16;6903.5;7128.5;7153.1;6864.6;689560.0;-3.16;0.0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;7060.4;-165.81788618373838
2019-12-17;6613.3;6903.5;6943.5;6575.0;894550.0;-4.2;0.0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;7051.999999999999;-439.8506861837375
2019-12-18;7276.0;6613.5;7387.7;6462.2;1140000.0;10.02;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7062.771428571428;193.6533402151663
2019-12-19;7165.5;7276.4;7354.0;7039.3;778720.0;-1.52;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7115.242857142856;65.3858367920723
2019-12-20;7196.4;7165.5;7218.4;7107.7;627040.0;0.43;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7175.142857142857;31.609410502705764
2019-12-21;7156.2;7196.4;7197.6;7129.6;468740.0;-0.56;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;7268.714285714285;-112.33054842016026
2019-12-22;7495.8;7156.3;7501.1;7142.0;677940.0;4.74;1.0;0;0;100;100;0;0;0;0;0;-100;100;100;0;0;0;0;0;7261.4;238.3791047062664
2019-12-23;7322.8;7496.2;7684.0;7276.2;952160.0;-2.31;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7267.885714285714;45.99639953054732
2019-12-24;7268.3;7322.4;7433.2;7185.7;785540.0;-0.74;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;7277.214285714285;-10.06497189802372
2019-12-25;7224.8;7268.3;7542.4;7150.9;625410.0;-0.6;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;7300.828571428571;-95.60380264197646
2019-12-26;7210.9;7225.0;7414.3;7177.3;795090.0;-0.19;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;7286.785714285714;-60.75702035078549
2019-12-27;7261.7;7210.8;7293.8;7128.5;718070.0;0.7;1.0;0;0;0;0;0;100;0;0;0;100;0;0;0;0;100;0;0;7278.0714285714275;-6.019160925864702
2019-12-28;7321.5;7261.9;7375.9;7256.5;610960.0;0.82;1.0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;7267.8;53.88373729412507
2019-12-29;7397.5;7321.6;7518.9;7303.0;611690.0;1.04;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;7264.228571428572;137.2505332776941
2019-12-30;7261.8;7397.5;7420.9;7244.1;606110.0;-1.84;0.0;0;0;0;-100;0;0;0;0;0;0;-100;0;0;0;0;0;0;7229.385714285714;23.496399530547322
2019-12-31;7196.4;7261.5;7331.0;7167.4;586600.0;-0.9;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;7241.0142857142855;-45.76497189802445
2020-01-01;7199.8;7196.4;7259.4;7180.0;420280.0;0.05;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;100;0;7248.914285714286;-68.68951692769132
2020-01-02;6967.0;7199.7;7209.6;6901.4;632780.0;-3.23;0.0;0;0;-100;0;0;0;0;0;0;100;-100;0;-100;0;0;0;0;7245.342857142857;-263.21416320792804
2020-01-03;7343.1;6967.1;7402.9;6884.1;936290.0;5.4;1.0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;7316.385714285713;37.066553359850154
2020-01-04;7376.8;7345.1;7433.1;7291.4;523910.0;0.46;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;7453.428571428571;-76.44483413444522
2020-01-05;7372.5;7376.8;7501.0;7345.6;628140.0;-0.06;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;7576.257142857143;-199.7780381508769
2020-01-06;7759.1;7372.6;7783.1;7366.7;786750.0;5.24;1.0;0;0;100;0;0;0;0;0;0;0;100;0;100;0;0;0;0;7701.314285714286;48.867828101975945
2020-01-07;8155.7;7759.1;8182.0;7754.1;1010000.0;5.11;1.0;0;0;100;0;0;0;0;0;0;0;100;0;0;0;0;0;0;7821.885714285713;332.663599530548
2020-01-08;8059.6;8154.2;8436.4;7900.8;1190000.0;-1.18;0.0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;-100;0;7914.357142857142;125.66762592945271
2020-01-09;7842.4;8060.0;8065.9;7779.2;786500.0;-2.7;0.0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8030.799999999999;-173.271306065071
2020-01-10;8187.1;7842.5;8187.4;7697.7;1050000.0;4.4;1.0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;8081.128571428571;116.323696216992
2020-01-11;8024.1;8187.8;8262.9;8008.4;776750.0;-1.99;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8177.342857142857;-153.0591198487311
2020-01-12;8187.6;8023.3;8189.9;7973.1;595220.0;2.04;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;8285.728571428572;-94.14946672230553
2020-01-13;8111.4;8188.3;8196.7;8068.4;610660.0;-0.93;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;8412.085714285713;-309.60360046945215
2020-01-14;8829.2;8111.2;8898.7;8111.2;1480000.0;8.85;1.0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;8515.8;312.2493138162629
2020-01-15;8818.3;8827.9;8904.0;8615.5;1170000.0;-0.12;0.0;0;0;0;0;0;0;-100;-100;-100;0;0;0;0;0;0;-100;0;8643.257142857143;155.4676259294511
2020-01-16;8726.9;8818.1;8850.0;8605.8;748320.0;-1.04;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8717.342857142856;24.685836792072486
2020-01-17;8913.1;8726.7;9005.1;8675.9;794110.0;2.13;1.0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;8793.128571428571;130.323696216992
